filename,URLs
SNV_BLCA_Chunk_26_60.txt,http://elaspic.kimlab.org/result/19cf4927/
SNV_BLCA_Chunk_26_61.txt,http://elaspic.kimlab.org/result/b3ca0f8d/
SNV_BLCA_Chunk_26_62.txt,http://elaspic.kimlab.org/result/f32f4aba/
SNV_BLCA_Chunk_26_65.txt,http://elaspic.kimlab.org/result/660bb77d/
SNV_BLCA_Chunk_26_66.txt,http://elaspic.kimlab.org/result/389857e6/
SNV_BLCA_Chunk_26_67.txt,http://elaspic.kimlab.org/result/2f16515b/
SNV_BLCA_Chunk_26_68.txt,http://elaspic.kimlab.org/result/e67ba258/
SNV_BLCA_Chunk_26_69.txt,http://elaspic.kimlab.org/result/6a7999fb/
SNV_BLCA_Chunk_27_44.txt,http://elaspic.kimlab.org/result/ac8e422d/
SNV_BLCA_Chunk_27_45.txt,http://elaspic.kimlab.org/result/afc5376f/
SNV_BLCA_Chunk_27_46.txt,http://elaspic.kimlab.org/result/7353591e/
SNV_BLCA_Chunk_27_47.txt,http://elaspic.kimlab.org/result/349c4b3c/
SNV_BLCA_Chunk_27_48.txt,http://elaspic.kimlab.org/result/6a31caa6/
SNV_BLCA_Chunk_27_49.txt,http://elaspic.kimlab.org/result/17ca962c/
SNV_BLCA_Chunk_27_50.txt,http://elaspic.kimlab.org/result/dcde8a3e/
SNV_BLCA_Chunk_27_51.txt,http://elaspic.kimlab.org/result/0f30a805/
SNV_BLCA_Chunk_27_52.txt,http://elaspic.kimlab.org/result/ea5e8d6b/
SNV_BLCA_Chunk_27_53.txt,http://elaspic.kimlab.org/result/6b828b8f/
SNV_BLCA_Chunk_28_41.txt,http://elaspic.kimlab.org/result/584b9f19/
SNV_BLCA_Chunk_28_42.txt,http://elaspic.kimlab.org/result/a8329cc6/
SNV_BLCA_Chunk_28_44.txt,http://elaspic.kimlab.org/result/4cd1dcc2/
SNV_BLCA_Chunk_28_45.txt,http://elaspic.kimlab.org/result/5046a16a/
SNV_BLCA_Chunk_28_46.txt,http://elaspic.kimlab.org/result/e947ed01/
SNV_BLCA_Chunk_28_47.txt,http://elaspic.kimlab.org/result/8107f285/
SNV_BLCA_Chunk_28_48.txt,http://elaspic.kimlab.org/result/0c1bfcf1/
SNV_BLCA_Chunk_28_49.txt,http://elaspic.kimlab.org/result/5f7ca6a6/
SNV_BLCA_Chunk_28_5.txt,http://elaspic.kimlab.org/result/5d82bdcf/
SNV_BLCA_Chunk_30_48.txt,http://elaspic.kimlab.org/result/934c6880/
SNV_BLCA_Chunk_30_49.txt,http://elaspic.kimlab.org/result/154b710f/
SNV_BLCA_Chunk_30_50.txt,http://elaspic.kimlab.org/result/c5065877/
SNV_BLCA_Chunk_31_54.txt,http://elaspic.kimlab.org/result/cdd1fb32/
SNV_BLCA_Chunk_31_6.txt,http://elaspic.kimlab.org/result/8f5866fc/
SNV_BLCA_Chunk_31_65.txt,http://elaspic.kimlab.org/result/4e561852/
SNV_BLCA_Chunk_31_66.txt,http://elaspic.kimlab.org/result/3316ad48/
SNV_BLCA_Chunk_32_4.txt,http://elaspic.kimlab.org/result/1d25df27/
SNV_BLCA_Chunk_32_40.txt,http://elaspic.kimlab.org/result/95e8b715/
SNV_BLCA_Chunk_32_41.txt,http://elaspic.kimlab.org/result/e70b894c/
SNV_BLCA_Chunk_32_42.txt,http://elaspic.kimlab.org/result/fe7348d8/
SNV_BLCA_Chunk_32_44.txt,http://elaspic.kimlab.org/result/f7b83064/
SNV_BLCA_Chunk_32_5.txt,http://elaspic.kimlab.org/result/3f93c509/
SNV_BLCA_Chunk_32_53.txt,http://elaspic.kimlab.org/result/49f9d71d/
SNV_BLCA_Chunk_33_60.txt,http://elaspic.kimlab.org/result/34051b9e/
SNV_BLCA_Chunk_33_61.txt,http://elaspic.kimlab.org/result/99abf052/
SNV_BLCA_Chunk_33_64.txt,http://elaspic.kimlab.org/result/43bff374/
SNV_BLCA_Chunk_33_65.txt,http://elaspic.kimlab.org/result/1aec8616/
SNV_BLCA_Chunk_33_68.txt,http://elaspic.kimlab.org/result/8547fdbb/
SNV_BLCA_Chunk_34_71.txt,http://elaspic.kimlab.org/result/9cbe125f/
SNV_BLCA_Chunk_37_87.txt,http://elaspic.kimlab.org/result/dada0def/ - http://elaspic.kimlab.org/result/63c42aec/ - http://elaspic.kimlab.org/result/d1926824/
SNV_BLCA_Chunk_59_9.txt,http://elaspic.kimlab.org/result/22fd7cba/ - http://elaspic.kimlab.org/result/eb94ddb8/ - http://elaspic.kimlab.org/result/44e71b98/
SNV_BLCA_Chunk_4_77.txt,http://elaspic.kimlab.org/result/7523d538/
SNV_BLCA_Chunk_51_56.txt,http://elaspic.kimlab.org/result/1b30d3d7/
SNV_BLCA_Chunk_20_92.txt,http://elaspic.kimlab.org/result/1691867a/ - http://elaspic.kimlab.org/result/f882b5a0/ - http://elaspic.kimlab.org/result/227d366b/
SNV_BLCA_Chunk_38_81.txt,http://elaspic.kimlab.org/result/a3940302/
SNV_BLCA_Chunk_41_60.txt,http://elaspic.kimlab.org/result/0e055071/
SNV_BLCA_Chunk_41_63.txt,http://elaspic.kimlab.org/result/6455c505/
SNV_BLCA_Chunk_53_64.txt,http://elaspic.kimlab.org/result/d10829c2/ - http://elaspic.kimlab.org/result/f61eb571/ - http://elaspic.kimlab.org/result/37c188dd/
SNV_BLCA_Chunk_65_63.txt,http://elaspic.kimlab.org/result/d1c69f00/
SNV_BLCA_Chunk_65_86.txt,http://elaspic.kimlab.org/result/64924ddd/ - http://elaspic.kimlab.org/result/6591a6f4/ - http://elaspic.kimlab.org/result/c192cb98/
SNV_BLCA_Chunk_68_37.txt,http://elaspic.kimlab.org/result/3c496663/
SNV_BLCA_Chunk_39_67.txt,http://elaspic.kimlab.org/result/95aa2c55/
SNV_BLCA_Chunk_48_79.txt,http://elaspic.kimlab.org/result/57502eca/ - http://elaspic.kimlab.org/result/a20de42d/ - http://elaspic.kimlab.org/result/ccc31638/
SNV_BLCA_Chunk_9_80.txt,http://elaspic.kimlab.org/result/a71096f0/
SNV_BLCA_Chunk_17_7.txt,http://elaspic.kimlab.org/result/5da6f641/
SNV_BLCA_Chunk_22_59.txt,http://elaspic.kimlab.org/result/47442029/
SNV_BLCA_Chunk_22_6.txt,http://elaspic.kimlab.org/result/faa6e7f8/
SNV_BLCA_Chunk_23_84.txt,http://elaspic.kimlab.org/result/95d6dfb6/
SNV_BLCA_Chunk_24_7.txt,http://elaspic.kimlab.org/result/78fbda49/
SNV_BLCA_Chunk_28_95.txt,http://elaspic.kimlab.org/result/54ec3664/
SNV_BLCA_Chunk_29_96.txt,http://elaspic.kimlab.org/result/e21a07e4/
SNV_BLCA_Chunk_29_97.txt,http://elaspic.kimlab.org/result/e86770b7/
SNV_BLCA_Chunk_29_98.txt,http://elaspic.kimlab.org/result/b647df68/
SNV_BLCA_Chunk_29_99.txt,http://elaspic.kimlab.org/result/da1b5e78/
SNV_BLCA_Chunk_36_9.txt,http://elaspic.kimlab.org/result/46b90da4/
SNV_BLCA_Chunk_39_84.txt,http://elaspic.kimlab.org/result/532c08c0/
SNV_BLCA_Chunk_68_90.txt,http://elaspic.kimlab.org/result/456d9b1e/ - http://elaspic.kimlab.org/result/04519f97/
SNV_BLCA_Chunk_62_95.txt,http://elaspic.kimlab.org/result/56dbdfc3/
