filename,URLs
SNV_HNSC_Chunk_6_45.txt,http://elaspic.kimlab.org/result/e16089ef/ - http://elaspic.kimlab.org/result/87392dc2/ - http://elaspic.kimlab.org/result/a23d1657/ - http://elaspic.kimlab.org/result/064b00c0/ - http://elaspic.kimlab.org/result/269e0c15/ - http://elaspic.kimlab.org/result/e9c220ab/
SNV_HNSC_Chunk_18_50.txt,http://elaspic.kimlab.org/result/1e4c5a77/
SNV_HNSC_Chunk_20_40.txt,http://elaspic.kimlab.org/result/63fb8e0d/
SNV_HNSC_Chunk_21_28.txt,http://elaspic.kimlab.org/result/474cb9e8/
SNV_HNSC_Chunk_54_39.txt,http://elaspic.kimlab.org/result/e189a80c/
SNV_HNSC_Chunk_1_62.txt,http://elaspic.kimlab.org/result/29042f06/ - http://elaspic.kimlab.org/result/66a2d02e/
SNV_HNSC_Chunk_37_40.txt,http://elaspic.kimlab.org/result/7b74c2a0/
SNV_HNSC_Chunk_18_5.txt,http://elaspic.kimlab.org/result/065b0de7/
SNV_HNSC_Chunk_9_48.txt,http://elaspic.kimlab.org/result/ac281361/ - http://elaspic.kimlab.org/result/970ecb1d/ - http://elaspic.kimlab.org/result/ea5e27bd/ - http://elaspic.kimlab.org/result/38fb6508/
SNV_HNSC_Chunk_30_54.txt,http://elaspic.kimlab.org/result/b662fd01/ - http://elaspic.kimlab.org/result/e9923e37/ - http://elaspic.kimlab.org/result/e95a0b87/
SNV_HNSC_Chunk_18_6.txt,http://elaspic.kimlab.org/result/ac76cd31/
SNV_HNSC_Chunk_15_43.txt,http://elaspic.kimlab.org/result/342387ed/
SNV_HNSC_Chunk_6_40.txt,http://elaspic.kimlab.org/result/fda6c362/
SNV_HNSC_Chunk_17_7.txt,http://elaspic.kimlab.org/result/160977aa/
SNV_HNSC_Chunk_11_61.txt,http://elaspic.kimlab.org/result/ad44dae7/
SNV_HNSC_Chunk_12_69.txt,http://elaspic.kimlab.org/result/d3a9a4ce/
SNV_HNSC_Chunk_22_57.txt,http://elaspic.kimlab.org/result/875d3df4/
SNV_HNSC_Chunk_29_59.txt,http://elaspic.kimlab.org/result/4dd55ca2/
SNV_HNSC_Chunk_38_46.txt,http://elaspic.kimlab.org/result/8a946cc3/
SNV_HNSC_Chunk_47_47.txt,http://elaspic.kimlab.org/result/1b57a9dd/
SNV_HNSC_Chunk_48_42.txt,http://elaspic.kimlab.org/result/93db05bd/
SNV_HNSC_Chunk_54_51.txt,http://elaspic.kimlab.org/result/922d2156/
SNV_HNSC_Chunk_1_70.txt,http://elaspic.kimlab.org/result/df389d54/
SNV_HNSC_Chunk_3_69.txt,http://elaspic.kimlab.org/result/b9040587/
SNV_HNSC_Chunk_5_69.txt,http://elaspic.kimlab.org/result/ed1914bd/
SNV_HNSC_Chunk_6_61.txt,http://elaspic.kimlab.org/result/ff78a90b/
SNV_HNSC_Chunk_6_70.txt,http://elaspic.kimlab.org/result/c53fee58/
SNV_HNSC_Chunk_10_70.txt,http://elaspic.kimlab.org/result/d4e41ec0/
SNV_HNSC_Chunk_16_63.txt,http://elaspic.kimlab.org/result/7d6fcd9f/
SNV_HNSC_Chunk_19_58.txt,http://elaspic.kimlab.org/result/b598f7f3/
SNV_HNSC_Chunk_21_47.txt,http://elaspic.kimlab.org/result/7dad9cf1/
SNV_HNSC_Chunk_21_48.txt,http://elaspic.kimlab.org/result/d9e781e4/
SNV_HNSC_Chunk_22_59.txt,http://elaspic.kimlab.org/result/d7ece517/
SNV_HNSC_Chunk_23_61.txt,http://elaspic.kimlab.org/result/034f742c/
SNV_HNSC_Chunk_24_57.txt,http://elaspic.kimlab.org/result/059d7c85/
SNV_HNSC_Chunk_24_58.txt,http://elaspic.kimlab.org/result/adc704e4/
SNV_HNSC_Chunk_25_49.txt,http://elaspic.kimlab.org/result/dd2ee129/
SNV_HNSC_Chunk_26_51.txt,http://elaspic.kimlab.org/result/cee2c05a/
SNV_HNSC_Chunk_26_52.txt,http://elaspic.kimlab.org/result/cda1a98d/
SNV_HNSC_Chunk_27_64.txt,http://elaspic.kimlab.org/result/675d3753/
SNV_HNSC_Chunk_28_54.txt,http://elaspic.kimlab.org/result/aa7b720c/
SNV_HNSC_Chunk_28_55.txt,http://elaspic.kimlab.org/result/a2111b04/
SNV_HNSC_Chunk_28_56.txt,http://elaspic.kimlab.org/result/6cbcca2e/
SNV_HNSC_Chunk_29_6.txt,http://elaspic.kimlab.org/result/38faadcf/
SNV_HNSC_Chunk_29_60.txt,http://elaspic.kimlab.org/result/df5bc8b6/
SNV_HNSC_Chunk_30_61.txt,http://elaspic.kimlab.org/result/e3f8d7df/
SNV_HNSC_Chunk_31_60.txt,http://elaspic.kimlab.org/result/9464167b/
SNV_HNSC_Chunk_32_59.txt,http://elaspic.kimlab.org/result/2328dabc/
SNV_HNSC_Chunk_32_6.txt,http://elaspic.kimlab.org/result/91671f42/
SNV_HNSC_Chunk_32_60.txt,http://elaspic.kimlab.org/result/5b9277b6/
SNV_HNSC_Chunk_33_47.txt,http://elaspic.kimlab.org/result/3cbf9ac4/
SNV_HNSC_Chunk_33_48.txt,http://elaspic.kimlab.org/result/9dc14901/
SNV_HNSC_Chunk_33_49.txt,http://elaspic.kimlab.org/result/8bb65adb/
SNV_HNSC_Chunk_35_5.txt,http://elaspic.kimlab.org/result/239e0cf8/
SNV_HNSC_Chunk_35_50.txt,http://elaspic.kimlab.org/result/d4113401/
SNV_HNSC_Chunk_36_5.txt,http://elaspic.kimlab.org/result/76b8abf9/
SNV_HNSC_Chunk_37_47.txt,http://elaspic.kimlab.org/result/d4512b61/
SNV_HNSC_Chunk_38_47.txt,http://elaspic.kimlab.org/result/5ea5a917/
SNV_HNSC_Chunk_39_55.txt,http://elaspic.kimlab.org/result/0af4bf19/
SNV_HNSC_Chunk_39_56.txt,http://elaspic.kimlab.org/result/4270fa9f/
SNV_HNSC_Chunk_40_54.txt,http://elaspic.kimlab.org/result/7cf7b0ac/
SNV_HNSC_Chunk_40_55.txt,http://elaspic.kimlab.org/result/8b3dad05/
SNV_HNSC_Chunk_41_48.txt,http://elaspic.kimlab.org/result/aa281a36/
SNV_HNSC_Chunk_41_49.txt,http://elaspic.kimlab.org/result/bb3dfcb3/
SNV_HNSC_Chunk_42_55.txt,http://elaspic.kimlab.org/result/8c3c7825/
SNV_HNSC_Chunk_43_46.txt,http://elaspic.kimlab.org/result/5e79e431/
SNV_HNSC_Chunk_43_47.txt,http://elaspic.kimlab.org/result/b26a1179/
SNV_HNSC_Chunk_44_49.txt,http://elaspic.kimlab.org/result/408f540b/
SNV_HNSC_Chunk_44_5.txt,http://elaspic.kimlab.org/result/fd28017a/
SNV_HNSC_Chunk_44_50.txt,http://elaspic.kimlab.org/result/280bc16c/
SNV_HNSC_Chunk_45_52.txt,http://elaspic.kimlab.org/result/50009d6b/
SNV_HNSC_Chunk_46_56.txt,http://elaspic.kimlab.org/result/41abe7ce/
SNV_HNSC_Chunk_46_57.txt,http://elaspic.kimlab.org/result/c7910d6e/
SNV_HNSC_Chunk_47_48.txt,http://elaspic.kimlab.org/result/b930fbf7/
SNV_HNSC_Chunk_48_49.txt,http://elaspic.kimlab.org/result/93b2e669/
SNV_HNSC_Chunk_48_5.txt,http://elaspic.kimlab.org/result/5286702b/
SNV_HNSC_Chunk_49_51.txt,http://elaspic.kimlab.org/result/79753584/
SNV_HNSC_Chunk_49_52.txt,http://elaspic.kimlab.org/result/efa0bf28/
SNV_HNSC_Chunk_50_47.txt,http://elaspic.kimlab.org/result/c641ab67/
SNV_HNSC_Chunk_51_50.txt,http://elaspic.kimlab.org/result/541afc9c/
SNV_HNSC_Chunk_51_51.txt,http://elaspic.kimlab.org/result/fb5afc80/
SNV_HNSC_Chunk_52_44.txt,http://elaspic.kimlab.org/result/2d7e5fca/
SNV_HNSC_Chunk_43_5.txt,http://elaspic.kimlab.org/result/1e9e774c/
SNV_HNSC_Chunk_46_62.txt,http://elaspic.kimlab.org/result/a2e2cda8/
SNV_HNSC_Chunk_50_56.txt,http://elaspic.kimlab.org/result/0a93aacb/
SNV_HNSC_Chunk_16_88.txt,http://elaspic.kimlab.org/result/4aeac6a0/ - http://elaspic.kimlab.org/result/439f5b93/ - http://elaspic.kimlab.org/result/910b4798/ - http://elaspic.kimlab.org/result/7d110983/ - http://elaspic.kimlab.org/result/c5fbdece/
SNV_HNSC_Chunk_24_74.txt,http://elaspic.kimlab.org/result/c5489b7c/
SNV_HNSC_Chunk_29_76.txt,http://elaspic.kimlab.org/result/5981f0be/
SNV_HNSC_Chunk_8_75.txt,http://elaspic.kimlab.org/result/36320fad/
SNV_HNSC_Chunk_22_90.txt,http://elaspic.kimlab.org/result/7283a393/
SNV_HNSC_Chunk_32_79.txt,http://elaspic.kimlab.org/result/f9357f54/
SNV_HNSC_Chunk_47_78.txt,http://elaspic.kimlab.org/result/0763c9bf/
SNV_HNSC_Chunk_28_86.txt,http://elaspic.kimlab.org/result/c97f76a3/
SNV_HNSC_Chunk_32_89.txt,http://elaspic.kimlab.org/result/642b6139/
